,Address,prediction,label,Avg_min_between_sent_tnx,Avg_min_between_received_tnx,Time_Diff_between_first_and_last_(Mins),Sent_tnx,Received_Tnx,Number_of_Created_Contracts,Unique_Received_From_Addresses,Unique_Sent_To_Addresses,min_value_received,max_value_received,avg_val_received,min_val_sent,max_val_sent,avg_val_sent,min_value_sent_to_contract,max_val_sent_to_contract,avg_value_sent_to_contract,total_transactions_(including_tnx_to_create_contract),total_Ether_sent,total_ether_received,total_ether_sent_contracts,total_ether_balance,Total_ERC20_tnxs,ERC20_total_Ether_received,ERC20_total_ether_sent,ERC20_total_Ether_sent_contract,ERC20_uniq_sent_addr,ERC20_uniq_rec_addr,ERC20_uniq_sent_addr.1,ERC20_uniq_rec_contract_addr,ERC20_avg_time_between_sent_tnx,ERC20_avg_time_between_rec_tnx,ERC20_avg_time_between_rec_2_tnx,ERC20_avg_time_between_contract_tnx,ERC20_min_val_rec,ERC20_max_val_rec,ERC20_avg_val_rec,ERC20_min_val_sent,ERC20_max_val_sent,ERC20_avg_val_sent,ERC20_min_val_sent_contract,ERC20_max_val_sent_contract,ERC20_avg_val_sent_contract
3646,0x2d4004ffd6661d495cb2d92b057cf0ff8acef4c4,Normal,Normal,0.0,1554.25,198944.13,0,128,1,5,0,0.0,1.477379,0.608971,0.0,0.0,0.0,0,0,0,129,0.0,77.94826549,0,77.94826549,2.0,1.844512851,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.751769,1.092744,0.922256,0.0,0.0,0.0,0.0,0.0,0.0
1514,0xaff0c90e333d22569513fd50a8860c8f5920571a,Illicit,Illicit,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
755,0x54b623c82365ef20680b17301bd949bcd5599eb9,Illicit,Illicit,1767.83,491.45,18470.13,6,16,0,12,5,0.0,1.820173,0.514874,0.001,7.190779,1.372513,0,0,0,22,8.23507878,8.23797678,0,0.002898,1.0,1.337,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.337,1.337,1.337,0.0,0.0,0.0,0.0,0.0,0.0
2350,0x1ff927163b06b059c1cb4a2e976b4b1167ca1251,Normal,Normal,22.06,0.0,66.17,3,1,0,1,3,101.0,101.0,101.0,3.0,63.635688,33.666149,0,0,0,4,100.998446,101.0,0,0.001554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2181,0x001f99982965a3792077893ecadc7be0c61d613c,Normal,Normal,163.78,1.11,329.78,2,2,0,2,2,44.048882,56.951118,50.5,0.61,100.388974,50.499487,0,0,0,4,100.9989738,101.0,0,0.001026218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3789,0x4ba0166ed4522e4e8452fad4850e82e6f905bb64,Normal,Normal,2602.33,11111.5,322522.95,30,22,0,14,9,0.001,1.059288,0.233104,0.0,1.05905,0.166915,0,0,0,52,5.007464698,5.12827713,0,0.120812432,13.0,660.3039672,525.3764472,0.0,2.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,410.492,82.537996,0.0,410.492,105.075289,0.0,0.0,0.0
483,0x368be389ce940bf17c3296344086e368bc4c60f3,Illicit,Illicit,2387.97,568.99,16379.72,4,12,0,12,4,2e-06,1.0,0.367837,0.01487,4.0,1.100431,0,0,0,16,4.40172239,4.414041888,0,0.012319498,1.0,1.337,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.337,1.337,1.337,0.0,0.0,0.0,0.0,0.0,0.0
4310,0xb8441ea3b1d64620b1b83a902a7b711c2066447c,Normal,Normal,1028.27,2693.64,924623.88,195,272,0,44,68,0.0,138.0,4.679963,0.0,150.0,12.610466,0,0,0,467,2459.04091,1272.949836,0,-1186.091074,124.0,4517710.092,4199818.843,0.0,36.0,43.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,700001.0,70589.22018,0.0,700001.0,69996.98072,0.0,0.0,0.0
2748,0x73d91a765eb66cf5e104ee8d2570aa3056d7f006,Normal,Normal,25.09,0.28,75.83,3,2,0,2,3,38.45413,62.54587,50.5,1.1,68.825207,33.666163,0,0,0,5,100.998488,101.0,0,0.001512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4680,0xfffdfc3513b990a30ef0b4bead4886c4c7cd2bec,Normal,Normal,862.44,8731.69,278444.23,9,31,0,3,1,0.043166,2.01,0.220165,0.50859,2.008776,0.752678,0,0,0,40,6.77410255,6.825100888,0,0.050998338,1.0,0.02997275,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.029973,0.029973,0.029973,0.0,0.0,0.0,0.0,0.0,0.0
989,0x72696ce345abb71398384e42cfbf6c9a995246c0,Illicit,Illicit,0.0,896.88,3019.17,1,2,0,2,1,0.033322,2.0,1.016661,2.032839,2.032839,2.032839,0,0,0,3,2.0328387,2.0333217,0,0.000483,1.0,13.37,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,13.37,13.37,13.37,0.0,0.0,0.0,0.0,0.0,0.0
2978,0xa2104c668915ac42d5ac32be7205175505ce5d25,Normal,Normal,161.55,0.82,324.73,2,2,0,2,2,15.867073,85.132927,50.5,15.0,85.998974,50.499487,0,0,0,4,100.9989738,101.0,0,0.001026218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2441,0x32be343b94f860124dc4fee278fdcbd38c102d88,Normal,Normal,2.14,2.12,21254.62,1634,8366,0,1366,726,0.048721,149997.9988,466.146432,0.01,250000.0,2365.208998,0,0,0,10000,3864751.503,3899781.051,0,35029.548,5818.0,3359245098.0,1499305.883,0.0,16.0,411.0,0.0,453.0,0.0,0.0,0.0,0.0,0.0,1553026016.0,827604.1138,0.0,439615.2849,852.362639,0.0,0.0,0.0
3657,0x307a11777b70fc503d3b5394b76b4d84fcfc8b3d,Normal,Normal,0.0,1645.39,534751.6,0,325,1,3,0,0.0,3.317918,0.936503,0.0,0.0,0.0,0,0,0,326,0.0,304.3634277,0,304.3634277,2.0,2.572263325,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.929978,1.642285,1.286132,0.0,0.0,0.0,0.0,0.0,0.0
3397,0xfb0c1e9140d122496c79a1bb8a4f3310bde6b4a6,Normal,Normal,164.09,0.87,329.92,2,2,0,2,2,31.845358,69.154642,50.5,0.299277,100.699696,50.499487,0,0,0,4,100.9989738,101.0,0,0.001026218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2075,0xf394d807795ff57373f1fe903046596cb0f69acc,Illicit,Illicit,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3632,0x2b0d173f7be7d9f8162b4d8056234f0e7dc563fe,Normal,Normal,20550.31,6513.15,628524.83,29,5,0,3,11,0.0288,15.0,5.64295,0.0,14.0,0.97114,0,0,0,34,28.16306,28.2147505,0,0.0516905,51.0,3838897.199,3312706.368,0.0,4.0,27.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,999999.0,101023.6105,1.1e-05,1200052.189,254823.5668,0.0,0.0,0.0
3622,0x27d327f8a3f0a582c22f39da6ea15e61b58984a5,Normal,Normal,0.0,0.0,653.67,1,1,0,1,1,2.302789,2.302789,2.302789,2.302169,2.302169,2.302169,0,0,0,2,2.30216894,2.30278894,0,0.00062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3174,0xcbeabeff1f18c6f47ef9bd776762037586134d2d,Normal,Normal,3.24,2.22,325.22,99,2,0,2,99,4149.789706,5851.210294,5000.5,40.281715,200.0,101.019693,0,0,0,101,10000.94956,10001.0,0,0.050442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3872,0x5ef5309d2864bb25ecabe351f4a247656411f066,Normal,Normal,0.0,235.72,860145.85,0,3649,1,1242,0,0.0,0.04,1.2e-05,0.0,0.0,0.0,0,0,0,3650,0.0,0.0451,0,0.0451,102.0,0.634987758,0.0,0.004987702,0.0,42.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.63,0.010583,0.0,0.0,0.0,0.0,0.0,0.0
2874,0x8ca24b68787da9cf71c06d95f25c3ec4de05fd7f,Normal,Normal,8.07,3210.51,12874.32,4,4,0,1,4,5.462244,7.99,6.441639,5.461748,7.989538,6.441164,0,0,0,8,25.76465436,25.7665567,0,0.001902343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3732,0x3f5977a1edb8bef49ca9beaeb595ccb754c4dfc7,Normal,Normal,0.0,2858.57,200099.63,0,70,1,5,0,0.0,1.00377,0.798841,0.0,0.0,0.0,0,0,0,71,0.0,55.91885922,0,55.91885922,3.0,6.877180741,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.813943,5.0,2.292394,0.0,0.0,0.0,0.0,0.0,0.0
2627,0x5d691db728584f11f8e41bd260f9fafb3138923a,Normal,Normal,884.39,302.64,198639.65,222,9,0,5,22,0.1,500.0,93.799812,0.0,2817.369106,29.499968,0,0,0,231,6548.992838,844.1983106,0,-5704.794527,44.0,1499777.102,1499762.58,0.0,7.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,500000.0,59991.08407,0.0,500000.0,78934.87265,0.0,0.0,0.0
4503,0xdc1f117c8a715873028ce2c4628f528b20ccc9b5,Normal,Normal,4294.43,5138.11,452222.17,73,27,0,9,20,0.083826,19.8455,3.677286,0.0,27.01,4.352884,0,0,0,100,317.7605,99.28671885,0,-218.4737812,82.0,112292.5806,107499.0023,0.0,11.0,19.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,19695.0,1970.045273,0.0,24999.9999,4299.960092,0.0,0.0,0.0
3211,0xd44ca6e296acf4653a1f904e1e1287559f13edc3,Normal,Normal,33.39,0.0,100.17,3,1,0,1,3,101.0,101.0,101.0,0.2,51.242971,33.666163,0,0,0,4,100.998488,101.0,0,0.001512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3409,0xfdd3f8b94dbba596e69c66c599acc0732e3869b3,Normal,Normal,37.96,438.96,2384.62,5,5,0,1,5,0.1,1.0,0.5578,0.099538,0.999496,0.557334,0,0,0,10,2.786671782,2.789,0,0.002328218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
329,0x23e34bbccb320951d8d5db864cce0ba9452ae663,Illicit,Illicit,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,1.0,13.37,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,13.37,13.37,13.37,0.0,0.0,0.0,0.0,0.0,0.0
4309,0xb78f91f43034961f70a2b8950e2a88d408667d07,Normal,Normal,27.26,4778.7,278718.03,57,58,0,1,2,0.029991,1.012463,0.985038,0.993629,1.011413,1.000615,0,0,0,115,57.03506207,57.13218603,0,0.097123955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
914,0x688e8d92fcff37b37f0b3910120f0ce906f12483,Illicit,Illicit,0.0,0.0,0.0,0,1,0,1,0,0.001719,0.001719,0.001719,0.0,0.0,0.0,0,0,0,1,0.0,0.00171924,0,0.00171924,1.0,13.37,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,13.37,13.37,13.37,0.0,0.0,0.0,0.0,0.0,0.0
601,0x4411db7be552b487e3681e890ed14de9a9b24f7b,Illicit,Illicit,0.0,0.0,191.25,0,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2080,0xf41196e8efabce3fee5118d12b971423a8e8ddcb,Illicit,Illicit,0.0,62.2,544.35,1,6,0,6,1,0.05,0.6574,0.442754,2.6564,2.6564,2.6564,0,0,0,7,2.65639961,2.65652561,0,0.000126,1.0,1.337,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.337,1.337,1.337,0.0,0.0,0.0,0.0,0.0,0.0
4131,0x94a4b2ee89a8e5de03e86271a21f0009d1fb7920,Normal,Normal,0.0,7877.52,291468.38,0,37,1,4,0,0.0,1.002113,0.794026,0.0,0.0,0.0,0,0,0,38,0.0,29.37894782,0,29.37894782,4.0,2.967777176,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.303985,0.741944,0.0,0.0,0.0,0.0,0.0,0.0
842,0x5f38dcbc5a2dbe1e040a60153750feb7e1cfa570,Illicit,Illicit,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,1.0,1.337,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.337,1.337,1.337,0.0,0.0,0.0,0.0,0.0,0.0
644,0x4810b1571775dd861c61d87fbea1008e030a8ddf,Illicit,Illicit,0.0,327.23,100279.82,1,11,0,11,1,0.007398,1.0,0.507613,6.081791,6.081791,6.081791,0,0,0,12,6.08179108,5.58374408,0,-0.498047,2.0,1.337,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.337,0.6685,0.0,0.0,0.0,0.0,0.0,0.0
1474,0xab1c30cd2d9964b3b845ef744e2e4043739430e5,Illicit,Illicit,666.55,1730.43,10792.93,11,2,0,2,7,0.1,2.0,1.05,0.0,1.978934,0.367778,0,0,0,13,4.0455542,2.1,0,-1.9455542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
471,0x35647d709bcd5b451f8c62228876975e8d31f85b,Illicit,Illicit,93298.56,95.12,186787.35,2,2,0,1,2,0.0,0.119694,0.059847,0.007972,0.11,0.058986,0,0,0,4,0.11797166,0.11969366,0,0.001722,1.0,1.337,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.337,1.337,1.337,0.0,0.0,0.0,0.0,0.0,0.0
4289,0xb4099d940a646bb87f9ad3c94c6cb6108c038a35,Normal,Normal,0.0,4287.54,10095.8,1,2,0,2,1,0.12874,2.0,1.06437,2.128299,2.128299,2.128299,0,0,0,3,2.12829901,2.12874001,0,0.000441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
862,0x61cbef9db89e5d397bdde7ff9095bede35d4eeb5,Illicit,Illicit,1297.82,3672.33,90539.45,16,19,0,16,11,0.0004,8.383471,1.262807,0.0,16.647974,1.498021,0,0,0,35,23.96834178,23.99332693,0,0.024985152,5.0,1.337000004,4e-09,0.0,1.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.337,0.33425,0.0,0.0,0.0,0.0,0.0,0.0
2930,0x9839328556e6c64174fb0d8644285ba98c715a47,Normal,Normal,6.93,1087.96,389712.98,346,356,0,164,344,0.001204,185.0,5.527721,0.000646,184.99958,5.687051,0,0,0,702,1967.719579,1967.868825,0,0.149245405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,0x175f6dbf87215a6da7107977b4680bc3db31b2de,Illicit,Illicit,1698.96,79.34,34852.0,20,11,0,9,5,0.088826,8.8,1.188789,0.0,4.35,0.6525,0,0,0,31,13.05,13.07668287,0,0.026682869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1908,0xe08c6d06107ff83a2be9177e2dbe91c87f0a9914,Illicit,Illicit,0.0,0.0,0.0,0,1,0,1,0,0.59,0.59,0.59,0.0,0.0,0.0,0,0,0,1,0.0,0.59,0,0.59,1.0,13.37,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,13.37,13.37,13.37,0.0,0.0,0.0,0.0,0.0,0.0
99,0x0ab4fc631d194bb135dc7a3f99580cf7df3eeae0,Illicit,Illicit,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4038,0x7ff05442651fc3daa6d6a06f64cba30cad7b68b9,Normal,Normal,17.16,94.03,464661.43,3714,4264,0,707,1,7.77,4540.7,858.235774,31.999311,11446.99793,1130.943234,0,0,0,7978,4200323.171,3659517.34,0,-540805.8304,1.0,20.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
4169,0x9e086ace7d2d4163541a03cfc6f0c2c2f35236f8,Normal,Normal,0.0,2704.32,200119.98,0,74,1,4,0,0.0,1.003325,0.440153,0.0,0.0,0.0,0,0,0,75,0.0,32.5713083,0,32.5713083,2.0,0.961857793,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.434304,0.527553,0.480929,0.0,0.0,0.0,0.0,0.0,0.0
3042,0xada2159c4c2f1031cfc0962ebe5b3c9d368149f5,Normal,Normal,30.79,2823.89,5709.37,2,2,0,1,2,0.572376,0.828431,0.700403,0.571872,0.827927,0.699899,0,0,0,4,1.399798796,1.400806796,0,0.001008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
883,0x645125230e924d2db84be4cabf946c87d5be8935,Illicit,Illicit,981.06,112.64,4632.78,3,15,0,15,3,0.06,5.0,1.929674,4.944253,12.0,9.64751,0,0,0,18,28.94253132,28.94511432,0,0.002583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1716,0xc9f32ce1127e44c51cbd182d6364f3d707fd0d47,Illicit,Illicit,7836.1,16.32,15802.73,2,8,0,6,2,0.99,113.8,24.91875,0.644,198.685,99.6645,0,0,0,10,199.329,199.35,0,0.021,1.0,600.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,600.0,600.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0
1592,0xb9b848702a47ae78a70d18c45e552ab1637b5908,Illicit,Illicit,6115.58,14433.33,235576.0,22,7,0,6,14,0.000291,0.846685,0.141508,0.0,0.821685,0.04494,0,0,0,29,0.988681416,0.99055938,0,0.001877964,14.0,13158.5886,13152.2516,0.0,2.0,9.0,0.0,4.0,0.0,0.0,0.0,0.0,1.337,5297.110801,1315.85886,100.0,7255.140801,3288.0629,0.0,0.0,0.0
1416,0xa4f06f1afb7b8589d1f4609257e5010c30ed3d2b,Illicit,Illicit,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,1.0,1.337,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.337,1.337,1.337,0.0,0.0,0.0,0.0,0.0,0.0
1257,0x905475cbca398e8fee6e35bcb2f530a3474b78ce,Illicit,Illicit,76116.28,227.89,386506.48,5,26,0,24,5,0.082,50.0,5.959176,0.0,154.93,30.9872,0,0,0,31,154.9360015,154.9385854,0,0.00258384,13.0,5356.626472,4577.949065,0.0,2.0,9.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,3098.771708,535.662647,11.67095,3098.771708,1525.983022,0.0,0.0,0.0
1402,0xa35e3534917e471540345733b8f23e7bad54681b,Illicit,Illicit,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,1.0,13.37,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,13.37,13.37,13.37,0.0,0.0,0.0,0.0,0.0,0.0
610,0x44b7fd8c984d3d66d8eaa6af4a4ba9976f257e49,Illicit,Illicit,516.54,0.0,1033.08,2,1,0,1,2,14.252517,14.252517,14.252517,7.125292,7.126258,7.125775,0,0,0,3,14.251551,14.252517,0,0.000966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2363,0x22cd427601283cbfddd1692d3971753fea7c1fe1,Normal,Normal,2132.92,1930.1,31182.57,11,4,0,2,7,0.114033,0.785542,0.384993,0.0,0.784246,0.139252,0,0,0,15,1.531775418,1.53997306,0,0.008197642,13.0,975.7052074,975.7052074,0.0,6.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.488108,315.944338,139.386458,6.259919,315.944338,162.617535,0.0,0.0,0.0
2352,0x2069a1c188909f844d685fad86e5466fac74f81b,Normal,Normal,33.39,0.0,100.17,3,1,0,1,3,101.0,101.0,101.0,1.0,95.148054,33.666015,0,0,0,4,100.9980437,101.0,0,0.001956288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
949,0x6cfdde4e08c9e2cf1b9a32d2c31203966b17f816,Illicit,Illicit,0.0,0.0,197.87,1,1,0,1,1,0.108738,0.108738,0.108738,0.108654,0.108654,0.108654,0,0,0,2,0.10865445,0.10873845,0,8.4e-05,1.0,1.337,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.337,1.337,1.337,0.0,0.0,0.0,0.0,0.0,0.0
2492,0x3efdd8c8e47917a9c8ace90d690ce1034368128a,Normal,Normal,12564.3,11089.02,1007381.3,74,7,0,5,57,0.0,42.0,12.483364,0.0,43.0,1.169189,0,0,0,81,86.52,87.38355,0,0.86355,175.0,728494.8534,62660.44587,0.0,24.0,56.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,255000.0,5971.26929,0.0,40000.0,1182.272564,0.0,0.0,0.0
930,0x6a0e59af84f7a9afa5708b5e43c4845b17aedaac,Illicit,Illicit,0.0,53.71,5752.8,1,39,0,38,1,0.002065,4.5,0.861831,34.371261,34.371261,34.371261,0,0,0,40,34.37126068,33.61141314,0,-0.75984754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
927,0x6973c24fadd0bcab33ee5cb325c8a70e81c67c20,Illicit,Illicit,0.0,0.0,196.08,0,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3037,0xacc1205e2ab1c7aafc98f72b2393d893dea89abd,Normal,Normal,14.11,11932.14,35838.77,3,3,0,1,3,1.0,6.0,3.666667,0.999496,5.999307,3.666128,0,0,0,6,10.998383,11.0,0,0.001617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,0x166ee9bd9119cd8e4e9a7fb27518fce3218f6caf,Illicit,Illicit,0.0,0.0,0.0,0,1,0,1,0,2.0,2.0,2.0,0.0,0.0,0.0,0,0,0,1,0.0,2.0,0,2.0,1.0,99.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,99.0,99.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0
1330,0x9a4afeaecd8efe2a7186365b55e72503d555713b,Illicit,Illicit,100277.04,101.0,201665.03,2,11,0,9,2,0.5,10.0,2.440687,10.845836,16.0,13.422918,0,0,0,13,26.84583634,26.84755834,0,0.001722,5.0,101.237,0.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,99.9,20.2474,0.0,0.0,0.0,0.0,0.0,0.0
4564,0xead35d028c3afe43e4f94df2ad64ee34880f5dc8,Normal,Normal,4.84,0.03,19.42,4,2,0,2,3,509.843679,1491.156321,1000.5,2.0,1417.700386,500.249528,0,0,0,6,2000.998113,2001.0,0,0.001886545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1683,0xc4b51a247514901faf1b6b1da9f0836066e64407,Illicit,Illicit,0.0,0.0,0.0,0,1,0,1,0,1e-05,1e-05,1e-05,0.0,0.0,0.0,0,0,0,1,0.0,1e-05,0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4552,0xe8136117b29082bc0ba1b5da1383f7445b3f3c3c,Normal,Normal,5684.21,209346.03,882857.8,8,4,0,4,6,0.04,7.172858,1.96128,7e-05,6.885902,0.975725,0,0,0,12,7.80579715,7.84511826,0,0.03932111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,0x1a2c53d132ff8a6e26f6b32c0abdc179b94f0721,Illicit,Illicit,0.0,35009.53,175047.65,0,5,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,6,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
